employee_id,department,salary,performance_score,attrition_flag,joining_date,location,manager_id
EMP-OE2WBIIO,H R,53445.15,3.08,0,2019-08-31,San Francisco,MGR-25NHBVOK
EMP-8NH0WZ3O,Operations,49385.64,3.18,0,2018-03-02,Seattle,MGR-JWTOZ61K
EMP-0PUNGRRG,finance,81716.05,2.48,0,2019-01-28,Boston,
EMP-407THYUA,H.R.,34684.28,,0,2018-03-12,Seattle,MGR-OQR8ST2J
EMP-H4NEI1WX,Compliance,99359.72,3.75,0,2018-01-10,Chicago,MGR-T3LU50EB
EMP-N41WC6LL,Marketing,,3.33,1,2018-11-12,Remote,MGR-YRRWQ0GE
EMP-Q6PMZDPG,marketing,89661.52,3.93,0,2021-03-22,Seattle,MGR-BHYIM0T0
EMP-H0UNL0UT,H.R.,,4.35,0,2019-06-29,Boston,MGR-QOE9UZX3
EMP-SA8ZFAWT,technology,120118.84,2.99,0,2018-03-10,CHICaGo,MGR-QTG33JQ9
EMP-GY93FON8,Accounts,108138.86,3.87,0,2019-03-10,Remote,MGR-I7CMNGRM
EMP-0HDB8ZJ2,Accounts,134616.62,3.27,1,2018-08-11,Denver,MGR-3V541057
EMP-K6FA2HZT,MARKETING,84317.78,4.4,0,2023-01-30,Austin,MGR-3XVU7PDM
EMP-FEX5V0JL,Marketing,49026.33,3.19,0,2018-02-28,Remote,MGR-CDVL9E65
EMP-QSFLQS2I,mktg,55928.52,2.91,0,2018-02-26,Chicago,MGR-E0DNNF59
EMP-ZFFGHF3O,ops,89666.69,3.83,0,2023-08-18,San Francisco,MGR-WWSSFTQI
EMP-J085RHCJ,engineering,190037.76,3.75,0,2023-07-12,Denver,MGR-DU9YFR1G
EMP-TDDWE21E,Tech,127394.55,4.09,0,2021-01-27,Boston,MGR-5UTK26YY
EMP-E6Y5ULUT,sales team,102285.89,2.63,1,2021-11-30,Seattle,MGR-JGS7FR39
EMP-VDNHBOBV,Ops,,2.28,0,2021-01-20,Chicago,
EMP-0M6HZ72K,OPERATIONS,47136.19,3.35,0,2019-03-27,Denver,MGR-7M3VM6J5
EMP-FHDK4YM6,Finance,75063.75,4.23,0,2019-08-28,Seattle,MGR-V3L7ADCX
EMP-T8YFOTUX,Sales,71116.24,4.37,0,2023-01-23,New York,MGR-JIUBVDEI
EMP-9N78P0TW,ENGINEERING,121948.1,3.71,0,2020-04-11,New York,MGR-E6VW48HL
EMP-K79HB82C,OPERATIONS,79063.5,4.09,0,2021-03-14,Denver,MGR-WRZBFNZ2
EMP-L7Y2GU7V,compliance,141236.73,3.25,0,2019-03-02,Remote,MGR-W749SETW
EMP-Z22FADG2,Sales,108106.92,3.85,0,2021-09-10,Boston,MGR-HV9A8NBG
EMP-4H955HWU,technology,160910.2,3.56,0,2020-08-04,New York,MGR-EN3VSTQA
EMP-YQIXYCGU,finance,121024.82,3.37,0,2019-05-23,Austin,MGR-Q2CNI1RK
EMP-YROXI4ZJ,sales team,77651.59,2.43,1,2018-01-20,Austin,MGR-HO5132SN
EMP-ULJGQPQ8,HR,72286.38,,1,2018-12-18,Chicago,MGR-EHQGMTMS
EMP-ITEQ2KNW,Finance,90522.75,3.13,0,2019-01-21,Seattle,MGR-RGGCMHJ9
EMP-AGQAT1PT,sales team,83405.32,2.99,0,2018-02-11,Remote,
EMP-WTR1UEIA,PM,98421.59,3.22,1,2023-01-12,Seattle,MGR-OQRNQYKA
EMP-0DI3NB8N,Sales Team,79586.23,,0,2021-10-09,Chicago,MGR-MUVZSOEH
EMP-7SLY8X66,mktg,88944.11,4.26,0,2018-11-25,New York,MGR-FHT4P7WJ
EMP-EFQGSEM2,Engg,113459.0,3.57,0,2020-02-17,Seattle,MGR-4HQBMW7R
EMP-MTNWSTKW,OPERATIONS,60194.77,2.46,1,2022-12-12,Austin,MGR-61E6XCJU
EMP-OHTJFJ32,Product Management,103586.93,4.12,0,2018-02-16,San Francisco,MGR-QW7U6FE7
EMP-CLT62U15,Tech,81780.57,4.07,0,2018-04-15,Austin,MGR-FT7RUZHE
EMP-TWI8HYRY,mktg,74112.01,3.64,0,2018-10-23,San Francisco,MGR-A9M84YO0
EMP-VLP1CXEQ,OPERATIONS,86748.93,3.96,0,2023-10-20,San Francisco,MGR-RUE9NWR2
EMP-EQLSREYG,Tech,77836.09,4.16,0,2021-07-09,Chicago,MGR-UWFCWSIH
EMP-26XNISOS,PM,157090.44,3.59,0,2022-04-05,Chicago,
EMP-DBQJ24VV,technology,92995.96,4.16,0,2021-01-03,Boston,MGR-LN8D2BL9
EMP-2AUVIP0B,Sales,64654.38,2.57,1,2018-01-31,Chicago,MGR-CZHA5S8U
EMP-9QXGCHCN,Ops,53563.81,4.23,0,2018-10-31,Remote,MGR-IKMRPL6I
EMP-ZGYQFCU4,technology,159936.47,3.05,0,2020-08-31,Chicago,MGR-F0RNVH2O
EMP-LYRR5LLX,HR,75322.64,3.46,0,2018-11-15,Chicago,MGR-QVAJGJ4V
EMP-RGLFLITC,FINANCE,161763.57,1.78,1,2019-08-04,San Francisco,MGR-BRQ2EY3J
EMP-GS2DCN8D,FINANCE,75426.17,4.7,0,2018-10-08,Remote,MGR-CA322PCQ
EMP-7EI5R8VO,Sales Team,76417.37,2.36,1,2020-02-10,Seattle,MGR-WRZBFNZ2
EMP-KWPHWQ1U,technology,160556.4,3.19,1,2018-06-14,Chicago,MGR-QW7U6FE7
EMP-LXBV36TO,human resources,93560.75,3.72,1,2020-01-06,Denver,MGR-GC7BFMO1
EMP-DAC4K8AG,Accounts,97493.11,3.3,0,2018-05-04,Seattle,MGR-JYSCF1ZZ
EMP-W32ATXAB,Engg,130329.32,,0,2019-08-28,Austin,MGR-7HWS13U8
EMP-7K89RZMZ,finance,85700.76,3.43,0,2018-04-01,Remote,MGR-H9CCWBKS
EMP-OOKAEWF8,Tech,104836.25,3.67,0,2020-08-13,New York,MGR-W0GYAA3M
EMP-7XYLJD2V,sales,56546.95,2.63,0,2020-06-18,San Francisco,MGR-TWXY5FRK
EMP-6CATJQB4,Sales Team,72635.66,2.57,0,2021-08-27,New York,MGR-BPFIRO1Z
EMP-VVK94CL4,compliance,151492.83,3.76,0,2020-11-15,Austin,MGR-I44JDH69
EMP-LT34KFF2,Sales Team,103389.99,2.14,0,2019-03-12,Remote,MGR-HH0JO59M
EMP-XN5B78VF,Human Resources,103164.94515473036,3.16,1,2018-01-10,Denver,MGR-NF6K6QMZ
EMP-4F56PY48,Sales,68652.8,4.44,0,2019-09-20,Austin,
EMP-FIXLBO9E,Sales,115562.71,3.96,0,2018-01-16,New York,MGR-X43V70FN
EMP-CXU3LX9C,LEGAL,82817.59,1.49,1,2019-05-06,Boston,MGR-G9AR99V9
EMP-V5CVM8TN,HR,,2.49,0,2020-07-15,Seattle,MGR-X9JHCRK4
EMP-AXD7HH7N,Sales Team,102613.66,4.31,0,2023-04-23,Austin,MGR-X9OP8CPF
EMP-QNRSHFCA,engineering,167178.34,3.75,0,2020-05-25,Remote,MGR-ZH5NU99N
EMP-W6X7UIJY,marketing,82779.89,4.58,0,2018-11-28,Denver,MGR-R1EV2KLY
EMP-UQ8A1CC3,human resources,44883.48,3.62,0,2021-04-15,Remote,MGR-1WDP1TCF
EMP-2X6MSPZP,MARKETING,63501.54,3.85,0,2020-06-28,Chicago,MGR-PRZQQGI5
EMP-WOO0HLLS,ENGINEERING,117734.57,3.83,0,2022-04-17,AUSTIN,MGR-QMH5U8C2
EMP-CW9J51KP,MARKETING,64245.75,4.67,0,2018-11-23,Chicago,MGR-70PJWKW4
EMP-HK6R92Z2,Product,111418.15,4.44,0,2021-01-08,Austin,MGR-XV5CITVB
EMP-G6SO049R,sales,64339.56,4.53,0,2021-01-22,Austin,MGR-AH1S6R9E
EMP-L6GXPMA5,Sales Team,76200.38,2.98,1,2020-05-30,San Francisco,MGR-M64VC32Q
EMP-I0OYEIC0,Compliance,150497.86,3.71,0,2019-01-31,Chicago,MGR-UZP8NXB5
EMP-F9S2U8U2,sales team,81497.69,4.81,0,2019-02-05,Boston,MGR-QVGV3G7V
EMP-V3L84VXI,PRODUCT,122642.16,3.8,0,2018-10-21,San Francisco,MGR-BHBJDMMC
EMP-KN646UW7,Tech,125750.57,4.37,0,2018-10-02,San Francisco,MGR-7R2CF2R8
EMP-8XAFSUMU,HR,57049.37,3.42,0,2021-09-18,Remote,MGR-7WNAIS07
EMP-ALHH5SJF,Marketing,79019.75,3.05,0,2018-03-01,Remote,MGR-273T5XJS
EMP-XE7V7ZQ2,Engineering,112596.59,2.98,1,2021-02-17,San Francisco,MGR-Y8T2TKX0
EMP-JNPBM10V,sales team,,3.68,0,2019-01-17,Seattle,MGR-WGO95DNY
EMP-T0JK5PUL,engineering,91803.68,3.88,0,2021-05-22,New York,MGR-X43V70FN
EMP-JIHE3DHS,sales team,76976.47,4.43,0,2018-12-17,Austin,MGR-PZSWONN7
EMP-QFVKIFA9,technology,155318.41,3.85,0,2020-01-22,San Francisco,MGR-PZSWONN7
EMP-26WPIB83,H R,40228.21,4.66,0,2021-04-16,New York,MGR-829ZVE3Z
EMP-L2VKSMHK,marketing,65637.78,2.83,0,2020-10-27,Chicago,MGR-X8OZ8XPP
EMP-QB42C5PU,HR,65476.7,4.48,0,2019-08-28,Denver,MGR-TGVBKSSZ
EMP-RZQ8BXY6,accounts,84708.49,3.12,0,2021-05-08,Boston,MGR-0PVW6KH7
EMP-AKJ6SZXI,technology,132041.3,3.94,0,2019-07-04,Remote,MGR-AKST1FJD
EMP-MALU6QGC,marketing,73152.58,4.08,0,2018-03-17,Austin,MGR-9AE0QF1K
EMP-06SNHDFA,Engg,672331.1424727053,2.82,0,2018-06-04,New York,MGR-1DLM5E5W
EMP-V0FHSOI5,technology,115850.14,2.45,0,2018-03-25,Austin,MGR-84PX9BHJ
EMP-XXAIJ5HR,Mktg,71033.56,3.96,0,2018-09-27,New York,
EMP-W9V08LIU,engineering,519579.34403516067,2.73,0,2020-03-17,Seattle,MGR-2O0DYQNL
EMP-NI3GOM67,Tech,116881.23,3.17,0,2022-07-10,SAN fRaNciSCo,MGR-IKMRPL6I
EMP-90UE07BL,engineering,106360.76,3.05,1,2020-09-13,Seattle,MGR-HIPLN20G
EMP-3S7KW56A,Sales,100365.6,4.0,0,2020-10-13,Remote,MGR-1UM1G9A8
EMP-ONRUY36G,SALES,65177.23,,1,2020-04-14,Boston,MGR-4VU650WX
EMP-2WNUC5ZA,Marketing,74483.79,2.28,0,2019-01-14,Austin,MGR-AKST1FJD
EMP-2KSZIPSH,MARKETING,,,0,2019-01-18,Chicago,MGR-MYB3WYTT
EMP-6PLTGSDB,technology,109793.85,3.75,0,2020-01-16,Remote,MGR-S9OCXJ6A
EMP-GMGIEKJT,LEGAL,116687.13,,0,2018-06-07,San Francisco,MGR-314L5RWJ
EMP-KLJ670LJ,Tech,139052.68,3.98,0,2019-08-10,BOSTON,MGR-M8YEIAYA
EMP-KIIE80YP,H R,40199.42,3.08,1,2019-08-06,Chicago,MGR-P32HGQ7I
EMP-TUO4UW59,ENGINEERING,121833.04,3.03,0,2018-04-03,New York,MGR-XMENUQC4
EMP-5J69TB38,compliance,134686.4,2.52,0,2020-08-01,Chicago,MGR-J8BTIF9V
EMP-IW2SCSI6,Tech,106033.83,4.9,0,2018-06-26,Chicago,MGR-P32HGQ7I
EMP-XFJJRKHE,Engineering,141072.51,1.83,1,2023-01-16,Remote,MGR-20FB4P9F
EMP-OIG4E8QE,Engineering,169134.89,4.84,0,2018-03-29,Remote,MGR-ES1Y1BW6
EMP-EN699FIA,Engg,130930.01,3.47,0,2021-06-22,NEW YORK,MGR-1EN18X3L
EMP-LM7E41OF,sales team,57157.49,2.28,1,2021-02-18,San Francisco,MGR-8J6NG5TD
EMP-WP1CYBIL,MARKETING,60868.4,4.59,0,2018-04-10,Denver,MGR-XP6DPY9K
EMP-B46ZMFEH,HR,71114.13,3.08,0,2018-06-23,San Francisco,MGR-Q2CNI1RK
EMP-Z2N4XXZU,OPERATIONS,80463.61,3.94,0,2020-04-15,New York,MGR-FYH0SAV2
EMP-BFW7JN23,Sales,80326.95,2.76,1,2019-08-12,new york,MGR-8YIM93AB
EMP-0IBZZ0Q4,Sales Team,99303.51,3.8,0,2022-03-10,San Francisco,MGR-XP6DPY9K
EMP-B5RY23F2,Engineering,133232.34,3.82,0,2018-07-26,San Francisco,MGR-BHYIM0T0
EMP-L6F65JZL,engineering,294948.9162930584,3.7,0,2021-01-22,Austin,MGR-2500YYQW
EMP-0CIEI4AG,finance,100020.14,4.93,0,2022-09-09,Remote,MGR-H2AUVLT3
EMP-VM0GNAYS,sales team,62558.9,3.29,0,2020-04-28,CHICAGO,MGR-V8AKCDA9
EMP-5JF82H97,Product Management,142346.94,1.94,0,2019-12-02,Boston,MGR-Y3KAXGGE
EMP-XYRG7QSO,mktg,97287.7,,1,2021-01-09,Boston,MGR-28W40VCD
EMP-TVHVWHHO,Accounts,89331.91,,1,2020-09-08,Denver,
EMP-OWW2C4VI,Sales,56080.26,1.44,1,2018-05-04,Seattle,MGR-KAUQ8AW8
EMP-YLTX182K,accounts,92538.69,3.13,0,2021-09-16,Denver,MGR-9BDZHI35
EMP-N8NL4J1O,Engineering,70633.47,4.16,1,2019-12-17,Seattle,MGR-0FU679J6
EMP-73ZN5ROU,Product Management,84983.85,,0,2020-09-28,SaN FrAnCiScO,MGR-MLCOJ7PG
EMP-XZDVYB4X,Product,146541.7,4.19,0,2019-11-09,New York,MGR-DM5BY1R8
EMP-RSN8L0UW,Sales Team,80866.43,3.78,1,2018-01-11,Remote,MGR-NZTGVS9C
EMP-BMQOCAAO,Sales,66549.86,3.09,0,2020-08-12,chicago,MGR-WPTIY10Q
EMP-6AOLTYHM,finance,70815.48,4.48,0,2019-12-12,New York,MGR-2MMRE0VF
EMP-YFJNBIF9,SALES,70899.13,4.61,0,2021-02-02,Denver,MGR-779C85AF
EMP-4TEVWLQ6,product,143235.21,2.04,1,2021-01-03,New York,MGR-BQ6MAULR
EMP-2YR9PEVT,sales,72995.98,2.65,0,2021-08-27,Chicago,MGR-Y10T0CAD
EMP-V2UXSSL7,Human Resources,81433.18,,1,2019-03-27,New York,MGR-1UM1G9A8
EMP-1J2PEMKL,Accounts,120044.57,4.76,0,2021-06-17,San Francisco,MGR-19MQQZ3E
EMP-EFIY0CTR,OPERATIONS,77903.91,3.5,0,2020-10-07,Seattle,MGR-V1N25MET
EMP-OJBQU111,technology,104422.55,4.51,0,2022-05-28,Denver,MGR-QOE9UZX3
EMP-VF616D3C,compliance,93683.14,4.21,0,2018-11-22,San Francisco,MGR-NCRVQYPX
EMP-BC53W9TN,Engg,101696.83,3.35,0,2019-10-26,new york,MGR-RN6PH1TO
EMP-4MLVW8BO,Mktg,96408.07,4.44,0,2020-05-10,Chicago,MGR-H9CCWBKS
EMP-AYBSEWYO,Engg,120877.23,3.53,0,2019-01-03,New York,MGR-L4U56M8A
EMP-OT8P31HG,MARKETING,77581.86,4.06,0,2020-03-09,NEW YOrk,MGR-GCJP1BZ6
EMP-WB0NRZNQ,sales team,95437.91,3.34,1,2018-07-18,San Francisco,MGR-5PC02464
EMP-LCPLM3JQ,Sales,68135.48,4.21,0,2019-07-24,Chicago,
EMP-R5I1SOK4,OPERATIONS,62174.55,3.88,0,2021-05-30,New York,MGR-HN6MH3LR
EMP-GIRD4JPD,MARKETING,83678.01,3.06,0,2022-05-06,chicago,MGR-WLJ8VE8P
EMP-10IDSFFQ,finance,64058.95,2.74,1,2022-07-23,San Francisco,MGR-01O1VYOH
EMP-FXRK1MPL,Ops,61902.56,3.04,0,2018-02-18,Remote,
EMP-KM8WZ98G,human resources,51778.61,3.37,1,2018-04-21,Boston,MGR-829ZVE3Z
EMP-DZ95BRFJ,HR,49062.06,4.29,0,2021-10-03,Remote,MGR-E6VW48HL
EMP-QXYOBOOF,H.R.,53829.84,3.86,0,2018-09-15,Austin,MGR-ERTWMQ5Y
EMP-0SW58611,Engg,116748.92,4.53,0,2020-05-14,Remote,MGR-NCRVQYPX
EMP-9VEWZZ83,SALES,46513.54,,0,2020-08-19,Remote,MGR-3PEBR9FT
EMP-YS78YP5S,mktg,69723.55,4.78,0,2019-07-06,San Francisco,MGR-WJPEM88I
EMP-CNRFFQ85,SALES,106823.13,2.89,0,2018-02-09,Boston,MGR-Z7NSQ24L
EMP-RVA0Y0WL,MARKETING,50397.73,3.2,1,2018-08-01,San Francisco,MGR-Q2NJNV63
EMP-VDHF0XDK,H R,45191.55,2.23,1,2018-04-08,San Francisco,MGR-045IMZM4
EMP-KRAHTZRR,marketing,85356.67,2.94,0,2022-02-28,Austin,MGR-JR8ST5WP
EMP-JYSSEXVR,ENGINEERING,140060.58,3.02,0,2019-02-14,Denver,MGR-JYSCF1ZZ
EMP-L9HGMTVP,ENGINEERING,,,0,2018-02-15,San Francisco,MGR-224HNETH
EMP-2JO9KYTE,ops,44528.1,3.49,0,2018-03-14,San Francisco,MGR-7R2CF2R8
EMP-V9C1C2G0,H R,50492.69,3.66,0,2020-11-22,AUSTIN,MGR-IBX1JFE9
EMP-IG5GKZJR,Sales,,3.12,0,2019-12-09,Austin,MGR-V9N884PK
EMP-RXOKPI1T,sales,86533.48,4.38,0,2018-07-25,Chicago,MGR-INR77YOT
EMP-XKK36QST,marketing,52217.69,3.5,0,2018-09-09,Seattle,MGR-4QXMUCZZ
EMP-5PEIMNXD,hr,44702.4,4.52,0,2022-10-14,Denver,MGR-8F3Q1RC7
EMP-U5N0S2QF,MARKETING,82708.2,4.06,0,2019-12-16,Boston,MGR-FASBTX5U
EMP-DKW3OLOB,engineering,108991.84,3.72,1,2021-07-02,Chicago,MGR-ZP40UL0Q
EMP-JQL77JWA,sales team,61407.91,3.08,0,2019-01-11,Seattle,MGR-GDJ68BMB
EMP-4J1GWL2I,Engineering,140402.4,3.1,0,2019-10-20,Austin,MGR-0PVW6KH7
EMP-HRC2HLD2,Engg,140348.85,4.51,0,2023-01-07,San Francisco,MGR-YRRWQ0GE
EMP-RXDNOPIB,Marketing,75305.14,3.0,0,2021-08-26,Austin,
EMP-RSLQB8TD,Engineering,77627.4,4.19,0,2020-09-23,Seattle,MGR-G6S53Q5H
EMP-TZ1RBDKA,Product Management,81950.79,2.74,1,2022-10-17,San Francisco,MGR-5E03YP9Q
EMP-SCTPN7Y8,Sales,69571.44,4.24,0,2020-08-23,New York,MGR-1NW5ILWH
EMP-RPICE12G,Accounts,80680.8,4.57,0,2020-05-12,New York,MGR-53AJFM95
EMP-OKQY9FLV,Product Management,87317.58,3.58,0,2022-11-22,Chicago,MGR-LK1XR6VN
EMP-X5F6Z61D,sales,104717.5,3.59,0,2018-07-31,New York,MGR-KX5RHTAP
EMP-2RISOAB2,Marketing,85055.48,3.62,0,2020-01-18,New York,MGR-TULQZB0P
EMP-S1YVQGAN,technology,,4.78,0,2019-12-25,New York,MGR-F83E1F6K
EMP-4UT6F1XU,sales team,57140.02,4.36,0,2018-11-01,Denver,MGR-Z06QW64A
EMP-M4YO6UAY,Sales,71620.01,,0,2018-04-15,Seattle,MGR-G2KOD13B
EMP-Q7SLS8GU,ENGINEERING,198823.52,3.98,0,2019-11-28,San Francisco,MGR-G2KOD13B
EMP-J44Y5HJ4,accounts,130991.04,4.22,0,2019-01-12,Austin,MGR-XS4GRLTU
EMP-ARN70IPP,Operations,,3.29,1,2018-07-16,Remote,MGR-JIOU2H3G
EMP-3STRRFVS,Ops,94880.96,,1,2020-12-06,San Francisco,MGR-0EGD0XPA
EMP-57BD1WIS,SALES,58347.03,,0,2022-03-22,Austin,MGR-B3CS7NWL
EMP-T2KSXQ59,Ops,74121.8,4.16,0,2019-01-08,Chicago,MGR-N7QA2TBY
EMP-SD1JCPTZ,Accounts,86203.56,3.1,0,2022-05-15,austin,MGR-HI6PBDQE
EMP-8SIJYXII,Sales,82107.9,3.88,0,2020-02-17,Remote,MGR-KDZJUZHI
EMP-QTUV27UU,ops,54698.45,1.99,1,2020-12-08,Chicago,MGR-AH1S6R9E
EMP-R72XKU49,Mktg,53731.33,4.31,0,2018-01-19,Denver,MGR-7WNAIS07
EMP-N9RHVHFD,Tech,118479.73,2.39,0,2018-09-11,San Francisco,MGR-YRRWQ0GE
EMP-YR7S9R37,Mktg,76657.05,4.54,0,2021-11-21,chIcAgO,MGR-S2D3PFWU
EMP-GGJMQ6GX,Sales,80961.86,2.65,0,2019-01-24,New York,MGR-5N8RBE8Q
EMP-PMEXJTNR,marketing,72077.22,4.23,0,2018-03-23,San Francisco,MGR-JWTOZ61K
EMP-FVEL4P4A,ENGINEERING,106913.73,3.89,0,2018-09-30,New York,MGR-VNGDR5H5
EMP-A5I7BJPF,sales,63058.55,2.24,0,2022-10-03,NeW YoRk,MGR-2K14A3K4
EMP-1SAV9CNG,mktg,53595.55,3.77,1,2022-07-29,Boston,MGR-FHT4P7WJ
EMP-D8P4XTKX,hr,80982.27,,1,2018-04-15,New York,MGR-B3BA6HVE
EMP-XPFYJL4Y,ENGINEERING,139152.94,,0,2019-09-28,Denver,MGR-D0W6X7LN
EMP-IMEO5UA5,technology,90584.77,3.94,0,2019-07-13,San Francisco,MGR-W89WWD09
EMP-AL5OFKEE,ops,72523.15,2.15,1,2022-12-31,Remote,MGR-ITBBUWQB
EMP-6YRQ2TX2,Legal,95791.55,4.24,0,2018-06-14,Remote,MGR-ZR398L1Q
EMP-QFBHNTIU,Mktg,110045.98,4.47,0,2018-10-15,New York,MGR-I4YH0K82
EMP-QNWZB9LM,technology,143891.35,3.95,0,2019-10-10,San Francisco,MGR-G4EL6D61
EMP-168TMYU0,Accounts,78831.05,1.7,0,2022-03-19,Seattle,MGR-VVRFFAVN
EMP-ES23JLN6,technology,93564.4,3.63,0,2023-02-11,San Francisco,MGR-DCE3EZF8
EMP-XNEEWT8J,ENGINEERING,125691.52,2.09,1,2022-08-27,Austin,MGR-RYBI8OWG
EMP-KWCJ8DL4,Marketing,44378.14,3.79,1,2021-12-07,San Francisco,MGR-ERJCTOSH
EMP-MJN8B3UM,Engineering,116353.54,3.17,0,2018-02-04,Austin,MGR-Y6G0VFOI
EMP-CAZ4QEB1,operations,82277.82,3.03,0,2019-08-27,San Francisco,MGR-FHU9U8YS
EMP-BY76SW1Y,Sales Team,46909.88,4.37,0,2018-04-04,Boston,MGR-I7CMNGRM
EMP-8363DHTG,HR,49599.51,3.0,0,2018-12-27,Remote,MGR-KAUQ8AW8
EMP-IQG01PYD,OPERATIONS,36577.96,3.49,0,2020-03-14,Denver,MGR-BZESMUGQ
EMP-WEDPLHRT,Mktg,86376.08,2.74,0,2018-07-02,austin,MGR-QMH5U8C2
EMP-WUF3Q78F,mktg,67874.49,3.55,1,2018-08-03,Boston,MGR-LYQ42Y2P
EMP-RBSZUJB4,Engg,197551.58,3.55,0,2020-04-01,Remote,MGR-FDR4LVSG
EMP-4O9S0NYS,marketing,63264.84,3.64,0,2018-05-15,Seattle,MGR-LCXN5PHO
EMP-2OM7ZTRJ,sales team,94652.28,3.91,1,2019-05-10,New York,MGR-HI6PBDQE
EMP-8JQTBOFA,Mktg,73151.83,4.87,0,2018-12-11,Chicago,MGR-50BHO3XZ
EMP-Y7KFGHPA,ops,93736.18,4.4,0,2020-05-15,Chicago,
EMP-IGDIX1CN,sales team,74934.76,4.13,0,2019-08-13,Seattle,MGR-61E6XCJU
EMP-R0Q2SOU5,Sales,109816.85,4.17,0,2020-05-26,San Francisco,MGR-LS8FPHWN
EMP-DM63FZNK,Finance,331170.1466284534,3.34,0,2021-09-06,Boston,MGR-4GXXWKQY
EMP-PLBNE9EB,Sales Team,85277.18,3.15,1,2018-02-01,New York,MGR-TYCSKQWD
EMP-EV1KGVXL,Marketing,310263.38082582905,4.11,1,2018-05-29,Chicago,MGR-3XVU7PDM
EMP-2C7YPUA2,Tech,136814.61,3.54,0,2020-09-09,Austin,MGR-KAUQ8AW8
EMP-DRMSWJJJ,H R,48166.46,2.71,0,2021-09-06,San Francisco,MGR-ST218AZ9
EMP-GU795QKT,sales team,98750.38,,1,2020-06-06,San Francisco,MGR-MRWICRP3
EMP-CBFZWWCP,Accounts,97004.63,4.42,0,2018-04-13,San Francisco,MGR-0EGD0XPA
EMP-1XXX2N2S,Engg,137871.88,2.18,1,2021-07-09,Chicago,MGR-QRBEW2TL
EMP-I86MTZHS,Sales Team,71589.69,3.02,0,2018-06-02,Chicago,MGR-S2D3PFWU
EMP-PBWM12RR,OPERATIONS,70363.72,4.45,0,2018-08-31,Denver,MGR-C64YWP2J
EMP-L4Z29DLB,Operations,58589.58,3.28,1,2019-03-29,Austin,MGR-8D2AHL75
EMP-HRORUKXU,Engg,97811.48,,1,2019-02-03,New York,MGR-2YFCEC8D
EMP-3I2SK9ZY,Mktg,81998.09,4.15,0,2021-09-10,Remote,MGR-70PJWKW4
EMP-YULND7U4,Ops,,2.96,1,2018-11-02,Remote,MGR-W7JTSPIX
EMP-VEYILN8N,Engineering,145112.92,3.96,0,2020-06-22,Chicago,MGR-UEI48VLT
EMP-VJ3QNGWO,operations,45416.86,3.1,0,2020-12-13,Remote,
EMP-R0AMQGMN,FINANCE,110510.44,3.53,0,2022-07-28,Boston,MGR-JWTOZ61K
EMP-SU0R7G0S,sales,49253.05,4.65,0,2018-01-16,New York,MGR-0DNB91RO
EMP-4TO05DDQ,legal,96462.97,2.73,0,2021-08-01,New York,MGR-X9JHCRK4
EMP-MH9NKLYB,Engineering,109170.25,4.62,0,2020-10-05,Denver,MGR-5VC9QV0Y
EMP-93VU8IKV,engineering,105109.79,4.01,0,2019-09-14,austin,MGR-Q5I2JCGO
EMP-520HH3FC,SALES,58557.51,4.13,0,2019-11-14,San Francisco,MGR-T1C58SFL
EMP-DF21O752,Engineering,113350.86,3.39,0,2018-05-20,Boston,MGR-HV7PROT9
EMP-1LG70CE3,Tech,117436.23,4.8,0,2018-11-08,SAN FrANcisCO,MGR-LVE25X5Z
EMP-6OVRP19K,OPERATIONS,60370.53,4.27,0,2020-12-11,Austin,MGR-BH68QPA2
EMP-D9JRM43G,engineering,121500.49,3.74,0,2019-11-19,Chicago,MGR-ITBBUWQB
EMP-3P96XJLC,product,91822.55,3.95,0,2019-07-18,San Francisco,MGR-D9YH7T4U
EMP-0FPI90MB,Sales,63806.56,3.8,0,2021-05-11,Austin,MGR-F0RNVH2O
EMP-HKW9X6RE,FINANCE,71065.79,1.91,0,2018-01-13,Seattle,MGR-J9F5U8ZO
EMP-3GD0Q1BK,finance,137278.98,1.75,1,2020-03-14,New York,MGR-Q1V1QM2C
EMP-OLHREJDY,Engg,114201.66,4.3,0,2022-06-23,Seattle,MGR-LTCM77X9
EMP-S12FZXOT,Sales,94281.14,2.75,0,2020-05-27,Boston,MGR-OJ64BNV3
EMP-73U1PJAC,SALES,75317.66,3.17,1,2021-05-21,Boston,MGR-4CG2R0NI
EMP-5N293JVJ,sales team,73176.68,2.51,1,2018-12-11,Seattle,MGR-316IX5T0
EMP-MNSVKI0B,ENGINEERING,115164.31,3.85,0,2020-03-14,Denver,MGR-H1JHFVLU
EMP-3FUQVU5O,mktg,53391.44,3.97,1,2021-10-27,Remote,MGR-0HKBXKXX
EMP-IAVSP8OE,FINANCE,84153.5,3.71,0,2019-09-22,Remote,MGR-R72QXJJR
EMP-81GCM94Q,sales,98595.91,3.28,0,2018-05-28,Remote,MGR-7OP346WH
EMP-IUYZ9TOS,hr,58613.68,3.37,0,2021-03-10,Remote,MGR-YS2TLXMZ
EMP-1217AQ15,Product Management,104993.73,4.73,0,2021-03-03,Austin,MGR-M0BPDOOV
EMP-9GGGCESY,ENGINEERING,170379.41,4.34,0,2018-11-30,Remote,MGR-5IS1DIRS
